RUN	computerdatabase.TesteSicredi	testesicredi	1547956279784	0	3.0.2
REQUEST	265		Abrir Sessão de Votação	1547956287429	1547956288052	OK	 
REQUEST	73		Abrir Sessão de Votação	1547956287626	1547956288052	OK	 
REQUEST	315		Abrir Sessão de Votação	1547956287996	1547956288057	OK	 
REQUEST	334		Abrir Sessão de Votação	1547956288010	1547956288059	OK	 
REQUEST	329		Abrir Sessão de Votação	1547956287689	1547956288061	OK	 
REQUEST	97		Incluir Pauta	1547956286848	1547956288063	OK	 
REQUEST	96		Incluir Pauta	1547956286847	1547956288063	OK	 
REQUEST	119		Incluir Pauta	1547956286845	1547956288065	OK	 
REQUEST	355		Abrir Sessão de Votação	1547956287998	1547956288068	OK	 
REQUEST	318		Abrir Sessão de Votação	1547956287744	1547956288086	OK	 
REQUEST	323		Abrir Sessão de Votação	1547956287967	1547956288089	OK	 
REQUEST	140		Abrir Sessão de Votação	1547956287830	1547956288091	OK	 
REQUEST	326		Abrir Sessão de Votação	1547956287997	1547956288094	OK	 
REQUEST	339		Abrir Sessão de Votação	1547956288004	1547956288096	OK	 
REQUEST	91		Abrir Sessão de Votação	1547956287979	1547956288097	OK	 
REQUEST	319		Abrir Sessão de Votação	1547956287652	1547956288099	OK	 
REQUEST	322		Abrir Sessão de Votação	1547956287745	1547956288101	OK	 
REQUEST	403		Abrir Sessão de Votação	1547956288000	1547956288104	OK	 
REQUEST	363		Abrir Sessão de Votação	1547956287998	1547956288107	OK	 
REQUEST	387		Abrir Sessão de Votação	1547956288002	1547956288107	OK	 
USER	Teste Stress Avaliação Sicredi	6	END	1547956281540	1547956288139
REQUEST	398		Abrir Sessão de Votação	1547956288143	1547956288150	OK	 
REQUEST	332		Abrir Sessão de Votação	1547956288144	1547956288154	OK	 
REQUEST	372		Abrir Sessão de Votação	1547956288154	1547956288162	OK	 
USER	Teste Stress Avaliação Sicredi	1	END	1547956281496	1547956288164
REQUEST	340		Abrir Sessão de Votação	1547956288157	1547956288168	OK	 
REQUEST	166		Abrir Sessão de Votação	1547956288167	1547956288173	OK	 
REQUEST	350		Abrir Sessão de Votação	1547956288167	1547956288177	OK	 
USER	Teste Stress Avaliação Sicredi	2	END	1547956281530	1547956288180
REQUEST	390		Abrir Sessão de Votação	1547956288165	1547956288183	OK	 
REQUEST	446		Abrir Sessão de Votação	1547956288192	1547956288196	OK	 
USER	Teste Stress Avaliação Sicredi	8	END	1547956281543	1547956288204
REQUEST	354		Abrir Sessão de Votação	1547956288215	1547956288220	OK	 
REQUEST	380		Abrir Sessão de Votação	1547956288215	1547956288221	OK	 
REQUEST	360		Abrir Sessão de Votação	1547956288221	1547956288228	OK	 
REQUEST	327		Abrir Sessão de Votação	1547956288221	1547956288233	OK	 
REQUEST	359		Abrir Sessão de Votação	1547956288230	1547956288237	OK	 
REQUEST	368		Abrir Sessão de Votação	1547956288229	1547956288240	OK	 
REQUEST	383		Abrir Sessão de Votação	1547956288229	1547956288242	OK	 
REQUEST	462		Abrir Sessão de Votação	1547956288242	1547956288247	OK	 
REQUEST	470		Abrir Sessão de Votação	1547956288252	1547956288257	OK	 
REQUEST	406		Abrir Sessão de Votação	1547956288263	1547956288268	OK	 
USER	Teste Stress Avaliação Sicredi	12	END	1547956281559	1547956288274
REQUEST	382		Abrir Sessão de Votação	1547956288274	1547956288280	OK	 
REQUEST	374		Abrir Sessão de Votação	1547956288274	1547956288284	OK	 
REQUEST	68		Abrir Sessão de Votação	1547956288275	1547956288285	OK	 
REQUEST	342		Abrir Sessão de Votação	1547956288274	1547956288286	OK	 
REQUEST	404		Abrir Sessão de Votação	1547956288286	1547956288291	OK	 
REQUEST	338		Abrir Sessão de Votação	1547956288286	1547956288291	OK	 
REQUEST	364		Abrir Sessão de Votação	1547956288286	1547956288292	OK	 
REQUEST	358		Abrir Sessão de Votação	1547956288297	1547956288302	OK	 
REQUEST	325		Abrir Sessão de Votação	1547956288302	1547956288307	OK	 
REQUEST	50		Abrir Sessão de Votação	1547956288308	1547956288314	OK	 
REQUEST	211		Abrir Sessão de Votação	1547956288315	1547956288320	OK	 
REQUEST	484		Abrir Sessão de Votação	1547956288315	1547956288321	OK	 
REQUEST	85		Abrir Sessão de Votação	1547956288319	1547956288324	OK	 
REQUEST	197		Abrir Sessão de Votação	1547956288323	1547956288328	OK	 
REQUEST	370		Abrir Sessão de Votação	1547956288324	1547956288331	OK	 
REQUEST	476		Abrir Sessão de Votação	1547956288332	1547956288336	OK	 
REQUEST	213		Abrir Sessão de Votação	1547956288342	1547956288348	OK	 
REQUEST	434		Abrir Sessão de Votação	1547956288342	1547956288348	OK	 
USER	Teste Stress Avaliação Sicredi	5	END	1547956281539	1547956288355
USER	Teste Stress Avaliação Sicredi	10	END	1547956281554	1547956288356
USER	Teste Stress Avaliação Sicredi	18	END	1547956281625	1547956288372
REQUEST	401		Abrir Sessão de Votação	1547956288394	1547956288400	OK	 
REQUEST	409		Abrir Sessão de Votação	1547956288395	1547956288404	OK	 
REQUEST	367		Abrir Sessão de Votação	1547956288394	1547956288408	OK	 
REQUEST	453		Abrir Sessão de Votação	1547956288409	1547956288417	OK	 
REQUEST	385		Abrir Sessão de Votação	1547956288406	1547956288418	OK	 
REQUEST	386		Abrir Sessão de Votação	1547956288412	1547956288421	OK	 
REQUEST	407		Abrir Sessão de Votação	1547956288414	1547956288424	OK	 
REQUEST	381		Abrir Sessão de Votação	1547956288425	1547956288431	OK	 
REQUEST	351		Abrir Sessão de Votação	1547956288427	1547956288432	OK	 
REQUEST	384		Abrir Sessão de Votação	1547956288432	1547956288437	OK	 
REQUEST	459		Abrir Sessão de Votação	1547956288432	1547956288439	OK	 
REQUEST	198		Abrir Sessão de Votação	1547956288445	1547956288451	OK	 
REQUEST	305		Abrir Sessão de Votação	1547956288445	1547956288460	OK	 
REQUEST	337		Abrir Sessão de Votação	1547956288461	1547956288467	OK	 
REQUEST	438		Abrir Sessão de Votação	1547956288483	1547956288488	OK	 
REQUEST	457		Abrir Sessão de Votação	1547956288483	1547956288489	OK	 
REQUEST	352		Abrir Sessão de Votação	1547956288494	1547956288499	OK	 
REQUEST	369		Abrir Sessão de Votação	1547956288495	1547956288501	OK	 
REQUEST	311		Abrir Sessão de Votação	1547956288494	1547956288504	OK	 
REQUEST	489		Abrir Sessão de Votação	1547956288494	1547956288504	OK	 
REQUEST	397		Abrir Sessão de Votação	1547956288494	1547956288506	OK	 
REQUEST	494		Abrir Sessão de Votação	1547956288494	1547956288508	OK	 
REQUEST	144		Abrir Sessão de Votação	1547956288514	1547956288520	OK	 
REQUEST	348		Abrir Sessão de Votação	1547956288513	1547956288520	OK	 
REQUEST	95		Abrir Sessão de Votação	1547956288514	1547956288525	OK	 
REQUEST	388		Abrir Sessão de Votação	1547956288513	1547956288533	OK	 
REQUEST	51		Abrir Sessão de Votação	1547956288513	1547956288536	OK	 
REQUEST	356		Abrir Sessão de Votação	1547956288514	1547956288541	OK	 
REQUEST	353		Abrir Sessão de Votação	1547956288514	1547956288543	OK	 
USER	Teste Stress Avaliação Sicredi	20	END	1547956281668	1547956288545
REQUEST	190		Abrir Sessão de Votação	1547956288513	1547956288547	OK	 
REQUEST	378		Abrir Sessão de Votação	1547956288545	1547956288553	OK	 
REQUEST	419		Abrir Sessão de Votação	1547956288527	1547956288559	OK	 
REQUEST	410		Abrir Sessão de Votação	1547956288527	1547956288559	OK	 
USER	Teste Stress Avaliação Sicredi	7	END	1547956281542	1547956288565
REQUEST	418		Abrir Sessão de Votação	1547956288527	1547956288567	OK	 
REQUEST	297		Abrir Sessão de Votação	1547956288567	1547956288572	OK	 
REQUEST	495		Abrir Sessão de Votação	1547956288528	1547956288572	OK	 
REQUEST	344		Abrir Sessão de Votação	1547956288565	1547956288579	OK	 
REQUEST	185		Abrir Sessão de Votação	1547956288565	1547956288581	OK	 
REQUEST	151		Abrir Sessão de Votação	1547956288592	1547956288596	OK	 
REQUEST	149		Abrir Sessão de Votação	1547956288603	1547956288608	OK	 
REQUEST	122		Abrir Sessão de Votação	1547956288603	1547956288610	OK	 
REQUEST	112		Abrir Sessão de Votação	1547956288603	1547956288611	OK	 
REQUEST	136		Abrir Sessão de Votação	1547956288614	1547956288619	OK	 
REQUEST	154		Abrir Sessão de Votação	1547956288625	1547956288629	OK	 
REQUEST	392		Abrir Sessão de Votação	1547956288684	1547956288690	OK	 
REQUEST	205		Abrir Sessão de Votação	1547956288684	1547956288691	OK	 
REQUEST	414		Abrir Sessão de Votação	1547956288684	1547956288697	OK	 
USER	Teste Stress Avaliação Sicredi	11	END	1547956281556	1547956288713
REQUEST	415		Abrir Sessão de Votação	1547956288697	1547956288722	OK	 
REQUEST	335		Abrir Sessão de Votação	1547956288697	1547956288725	OK	 
REQUEST	131		Abrir Sessão de Votação	1547956288701	1547956288727	OK	 
REQUEST	210		Abrir Sessão de Votação	1547956288708	1547956288732	OK	 
REQUEST	345		Abrir Sessão de Votação	1547956288703	1547956288748	OK	 
REQUEST	483		Abrir Sessão de Votação	1547956288746	1547956288752	OK	 
REQUEST	75		Abrir Sessão de Votação	1547956288708	1547956288754	OK	 
REQUEST	499		Abrir Sessão de Votação	1547956288746	1547956288759	OK	 
REQUEST	422		Abrir Sessão de Votação	1547956288709	1547956288763	OK	 
REQUEST	427		Abrir Sessão de Votação	1547956288710	1547956288766	OK	 
REQUEST	426		Abrir Sessão de Votação	1547956288710	1547956288769	OK	 
REQUEST	393		Abrir Sessão de Votação	1547956288710	1547956288770	OK	 
REQUEST	424		Abrir Sessão de Votação	1547956288712	1547956288777	OK	 
REQUEST	423		Abrir Sessão de Votação	1547956288711	1547956288780	OK	 
REQUEST	421		Abrir Sessão de Votação	1547956288711	1547956288782	OK	 
REQUEST	425		Abrir Sessão de Votação	1547956288713	1547956288788	OK	 
REQUEST	431		Abrir Sessão de Votação	1547956288719	1547956288792	OK	 
REQUEST	430		Abrir Sessão de Votação	1547956288719	1547956288794	OK	 
REQUEST	349		Abrir Sessão de Votação	1547956288703	1547956288828	OK	 
REQUEST	432		Abrir Sessão de Votação	1547956288734	1547956288832	OK	 
REQUEST	389		Abrir Sessão de Votação	1547956288823	1547956288834	OK	 
REQUEST	347		Abrir Sessão de Votação	1547956288823	1547956288838	OK	 
REQUEST	486		Abrir Sessão de Votação	1547956288823	1547956288844	OK	 
REQUEST	435		Abrir Sessão de Votação	1547956288734	1547956288848	OK	 
REQUEST	433		Abrir Sessão de Votação	1547956288737	1547956288852	OK	 
REQUEST	443		Abrir Sessão de Votação	1547956288737	1547956288854	OK	 
REQUEST	157		Abrir Sessão de Votação	1547956288739	1547956288862	OK	 
REQUEST	70		Abrir Sessão de Votação	1547956288744	1547956288864	OK	 
REQUEST	160		Abrir Sessão de Votação	1547956288742	1547956288865	OK	 
REQUEST	440		Abrir Sessão de Votação	1547956288744	1547956288872	OK	 
REQUEST	491		Abrir Sessão de Votação	1547956288746	1547956288872	OK	 
REQUEST	76		Abrir Sessão de Votação	1547956288773	1547956288876	OK	 
REQUEST	168		Abrir Sessão de Votação	1547956288773	1547956288878	OK	 
REQUEST	156		Abrir Sessão de Votação	1547956288774	1547956288879	OK	 
REQUEST	428		Abrir Sessão de Votação	1547956288715	1547956288882	OK	 
REQUEST	429		Abrir Sessão de Votação	1547956288717	1547956288882	OK	 
REQUEST	145		Abrir Sessão de Votação	1547956288786	1547956288884	OK	 
REQUEST	478		Abrir Sessão de Votação	1547956288823	1547956288884	OK	 
REQUEST	341		Abrir Sessão de Votação	1547956288823	1547956288888	OK	 
REQUEST	450		Abrir Sessão de Votação	1547956288824	1547956288894	OK	 
REQUEST	103		Abrir Sessão de Votação	1547956288889	1547956288898	OK	 
REQUEST	357		Abrir Sessão de Votação	1547956288823	1547956288902	OK	 
REQUEST	176		Abrir Sessão de Votação	1547956288824	1547956288907	OK	 
REQUEST	148		Abrir Sessão de Votação	1547956288735	1547956288910	OK	 
REQUEST	376		Abrir Sessão de Votação	1547956288855	1547956288914	OK	 
REQUEST	416		Abrir Sessão de Votação	1547956288855	1547956288915	OK	 
REQUEST	477		Abrir Sessão de Votação	1547956288909	1547956288918	OK	 
REQUEST	272		Abrir Sessão de Votação	1547956288857	1547956288931	OK	 
REQUEST	441		Abrir Sessão de Votação	1547956288744	1547956288933	OK	 
REQUEST	88		Abrir Sessão de Votação	1547956288857	1547956288935	OK	 
REQUEST	66		Abrir Sessão de Votação	1547956288868	1547956288937	OK	 
REQUEST	271		Abrir Sessão de Votação	1547956288868	1547956288941	OK	 
USER	Teste Stress Avaliação Sicredi	28	END	1547956281679	1547956288962
USER	Teste Stress Avaliação Sicredi	4	END	1547956281533	1547956288964
USER	Teste Stress Avaliação Sicredi	46	END	1547956281711	1547956288965
USER	Teste Stress Avaliação Sicredi	224	END	1547956282446	1547956288965
REQUEST	280		Abrir Sessão de Votação	1547956288870	1547956288968	OK	 
REQUEST	117		Abrir Sessão de Votação	1547956288879	1547956288970	OK	 
REQUEST	270		Abrir Sessão de Votação	1547956288880	1547956288973	OK	 
REQUEST	333		Abrir Sessão de Votação	1547956288823	1547956288975	OK	 
REQUEST	188		Abrir Sessão de Votação	1547956288823	1547956288978	OK	 
REQUEST	490		Abrir Sessão de Votação	1547956288887	1547956288978	OK	 
REQUEST	451		Abrir Sessão de Votação	1547956288737	1547956288980	OK	 
REQUEST	208		Abrir Sessão de Votação	1547956288841	1547956288980	OK	 
REQUEST	475		Abrir Sessão de Votação	1547956288921	1547956288983	OK	 
USER	Teste Stress Avaliação Sicredi	228	END	1547956282467	1547956288985
REQUEST	150		Abrir Sessão de Votação	1547956288924	1547956288987	OK	 
REQUEST	330		Abrir Sessão de Votação	1547956288925	1547956288992	OK	 
REQUEST	142		Abrir Sessão de Votação	1547956288926	1547956288996	OK	 
REQUEST	452		Abrir Sessão de Votação	1547956288924	1547956288999	OK	 
REQUEST	126		Abrir Sessão de Votação	1547956288927	1547956289001	OK	 
REQUEST	474		Abrir Sessão de Votação	1547956289000	1547956289004	OK	 
REQUEST	455		Abrir Sessão de Votação	1547956288928	1547956289005	OK	 
REQUEST	306		Abrir Sessão de Votação	1547956288922	1547956289006	OK	 
REQUEST	365		Abrir Sessão de Votação	1547956288983	1547956289009	OK	 
REQUEST	298		Abrir Sessão de Votação	1547956288928	1547956289011	OK	 
REQUEST	336		Abrir Sessão de Votação	1547956288984	1547956289011	OK	 
REQUEST	104		Abrir Sessão de Votação	1547956288924	1547956289011	OK	 
REQUEST	108		Abrir Sessão de Votação	1547956289196	1547956289199	OK	 
REQUEST	138		Abrir Sessão de Votação	1547956289207	1547956289211	OK	 
REQUEST	481		Abrir Sessão de Votação	1547956289207	1547956289213	OK	 
REQUEST	143		Abrir Sessão de Votação	1547956289207	1547956289218	OK	 
REQUEST	158		Abrir Sessão de Votação	1547956289214	1547956289233	OK	 
REQUEST	182		Abrir Sessão de Votação	1547956289231	1547956289236	OK	 
REQUEST	371		Abrir Sessão de Votação	1547956289219	1547956289238	OK	 
REQUEST	137		Abrir Sessão de Votação	1547956289219	1547956289242	OK	 
REQUEST	162		Abrir Sessão de Votação	1547956289220	1547956289252	OK	 
REQUEST	167		Abrir Sessão de Votação	1547956289220	1547956289256	OK	 
REQUEST	195		Abrir Sessão de Votação	1547956289249	1547956289258	OK	 
REQUEST	147		Abrir Sessão de Votação	1547956289223	1547956289333	OK	 
REQUEST	170		Abrir Sessão de Votação	1547956289224	1547956289335	OK	 
REQUEST	321		Abrir Sessão de Votação	1547956289224	1547956289342	OK	 
REQUEST	169		Abrir Sessão de Votação	1547956289225	1547956289346	OK	 
REQUEST	229		Abrir Sessão de Votação	1547956289340	1547956289350	OK	 
REQUEST	155		Abrir Sessão de Votação	1547956289338	1547956289352	OK	 
USER	Teste Stress Avaliação Sicredi	218	END	1547956282435	1547956289368
USER	Teste Stress Avaliação Sicredi	245	END	1547956282496	1547956289368
USER	Teste Stress Avaliação Sicredi	217	END	1547956282433	1547956289369
USER	Teste Stress Avaliação Sicredi	246	END	1547956282498	1547956289369
USER	Teste Stress Avaliação Sicredi	249	END	1547956282512	1547956289370
USER	Teste Stress Avaliação Sicredi	250	END	1547956282513	1547956289370
USER	Teste Stress Avaliação Sicredi	221	END	1547956282442	1547956289370
USER	Teste Stress Avaliação Sicredi	251	END	1547956282514	1547956289371
USER	Teste Stress Avaliação Sicredi	247	END	1547956282499	1547956289372
USER	Teste Stress Avaliação Sicredi	248	END	1547956282501	1547956289372
USER	Teste Stress Avaliação Sicredi	24	END	1547956281673	1547956289372
USER	Teste Stress Avaliação Sicredi	22	END	1547956281670	1547956289373
REQUEST	165		Abrir Sessão de Votação	1547956289226	1547956289377	OK	 
REQUEST	346		Abrir Sessão de Votação	1547956289220	1547956289377	OK	 
REQUEST	175		Abrir Sessão de Votação	1547956289249	1547956289378	OK	 
REQUEST	172		Abrir Sessão de Votação	1547956289221	1547956289380	OK	 
REQUEST	161		Abrir Sessão de Votação	1547956289225	1547956289382	OK	 
REQUEST	328		Abrir Sessão de Votação	1547956289337	1547956289385	OK	 
USER	Teste Stress Avaliação Sicredi	48	END	1547956281745	1547956289388
USER	Teste Stress Avaliação Sicredi	225	END	1547956282455	1547956289389
USER	Teste Stress Avaliação Sicredi	30	END	1547956281683	1547956289401
REQUEST	177		Abrir Sessão de Votação	1547956289227	1547956289410	OK	 
REQUEST	207		Abrir Sessão de Votação	1547956289259	1547956289417	OK	 
REQUEST	181		Abrir Sessão de Votação	1547956289229	1547956289421	OK	 
REQUEST	324		Abrir Sessão de Votação	1547956289221	1547956289425	OK	 
REQUEST	164		Abrir Sessão de Votação	1547956289231	1547956289430	OK	 
USER	Teste Stress Avaliação Sicredi	13	END	1547956281560	1547956289436
USER	Teste Stress Avaliação Sicredi	233	END	1547956282479	1547956289441
USER	Teste Stress Avaliação Sicredi	255	END	1547956282648	1547956289445
USER	Teste Stress Avaliação Sicredi	40	END	1547956281704	1547956289446
USER	Teste Stress Avaliação Sicredi	220	END	1547956282440	1547956289464
USER	Teste Stress Avaliação Sicredi	241	END	1547956282491	1547956289467
USER	Teste Stress Avaliação Sicredi	243	END	1547956282493	1547956289468
USER	Teste Stress Avaliação Sicredi	256	END	1547956282651	1547956289469
USER	Teste Stress Avaliação Sicredi	53	END	1547956281760	1547956289471
USER	Teste Stress Avaliação Sicredi	19	END	1547956281629	1547956289472
USER	Teste Stress Avaliação Sicredi	239	END	1547956282488	1547956289474
USER	Teste Stress Avaliação Sicredi	231	END	1547956282474	1547956289476
USER	Teste Stress Avaliação Sicredi	29	END	1547956281681	1547956289477
USER	Teste Stress Avaliação Sicredi	37	END	1547956281695	1547956289478
USER	Teste Stress Avaliação Sicredi	244	END	1547956282494	1547956289494
USER	Teste Stress Avaliação Sicredi	15	END	1547956281563	1547956289495
USER	Teste Stress Avaliação Sicredi	16	END	1547956281564	1547956289498
REQUEST	183		Abrir Sessão de Votação	1547956289242	1547956289526	OK	 
REQUEST	209		Abrir Sessão de Votação	1547956289260	1547956289532	OK	 
REQUEST	173		Abrir Sessão de Votação	1547956289244	1547956289537	OK	 
REQUEST	212		Abrir Sessão de Votação	1547956289260	1547956289544	OK	 
USER	Teste Stress Avaliação Sicredi	230	END	1547956282473	1547956289645
USER	Teste Stress Avaliação Sicredi	222	END	1547956282444	1547956289686
USER	Teste Stress Avaliação Sicredi	34	END	1547956281691	1547956289688
USER	Teste Stress Avaliação Sicredi	259	END	1547956282658	1547956289689
USER	Teste Stress Avaliação Sicredi	261	END	1547956282661	1547956289693
USER	Teste Stress Avaliação Sicredi	258	END	1547956282658	1547956289694
USER	Teste Stress Avaliação Sicredi	266	END	1547956282668	1547956289700
USER	Teste Stress Avaliação Sicredi	38	END	1547956281698	1547956289702
USER	Teste Stress Avaliação Sicredi	227	END	1547956282464	1547956289702
USER	Teste Stress Avaliação Sicredi	3	END	1547956281531	1547956289705
USER	Teste Stress Avaliação Sicredi	216	END	1547956282430	1547956289706
USER	Teste Stress Avaliação Sicredi	264	END	1547956282665	1547956289709
USER	Teste Stress Avaliação Sicredi	93	END	1547956281887	1547956289710
USER	Teste Stress Avaliação Sicredi	310	END	1547956282852	1547956289712
USER	Teste Stress Avaliação Sicredi	267	END	1547956282671	1547956289718
USER	Teste Stress Avaliação Sicredi	21	END	1547956281669	1547956289719
USER	Teste Stress Avaliação Sicredi	226	END	1547956282462	1547956289720
USER	Teste Stress Avaliação Sicredi	303	END	1547956282824	1547956289723
USER	Teste Stress Avaliação Sicredi	60	END	1547956281780	1547956289725
USER	Teste Stress Avaliação Sicredi	118	END	1547956281987	1547956289726
USER	Teste Stress Avaliação Sicredi	269	END	1547956282674	1547956289727
USER	Teste Stress Avaliação Sicredi	124	END	1547956282003	1547956289733
REQUEST	199		Abrir Sessão de Votação	1547956289244	1547956289747	OK	 
REQUEST	201		Abrir Sessão de Votação	1547956289261	1547956289768	OK	 
REQUEST	202		Abrir Sessão de Votação	1547956289246	1547956289773	OK	 
REQUEST	189		Abrir Sessão de Votação	1547956289260	1547956289777	OK	 
USER	Teste Stress Avaliação Sicredi	54	END	1547956281764	1547956289780
USER	Teste Stress Avaliação Sicredi	32	END	1547956281688	1547956289782
USER	Teste Stress Avaliação Sicredi	114	END	1547956281971	1547956289784
USER	Teste Stress Avaliação Sicredi	240	END	1547956282489	1547956289784
USER	Teste Stress Avaliação Sicredi	278	END	1547956282690	1547956289784
USER	Teste Stress Avaliação Sicredi	277	END	1547956282688	1547956289785
USER	Teste Stress Avaliação Sicredi	292	END	1547956282779	1547956289786
USER	Teste Stress Avaliação Sicredi	273	END	1547956282681	1547956289786
USER	Teste Stress Avaliação Sicredi	74	END	1547956281800	1547956289786
USER	Teste Stress Avaliação Sicredi	317	END	1547956282880	1547956289787
USER	Teste Stress Avaliação Sicredi	223	END	1547956282445	1547956289787
USER	Teste Stress Avaliação Sicredi	290	END	1547956282736	1547956289788
USER	Teste Stress Avaliação Sicredi	215	END	1547956282428	1547956289789
REQUEST	146		Abrir Sessão de Votação	1547956289225	1547956289793	OK	 
REQUEST	159		Abrir Sessão de Votação	1547956289221	1547956289793	OK	 
REQUEST	296		Abrir Sessão de Votação	1547956289337	1547956289796	OK	 
REQUEST	174		Abrir Sessão de Votação	1547956289248	1547956289804	OK	 
REQUEST	163		Abrir Sessão de Votação	1547956289226	1547956289808	OK	 
REQUEST	139		Abrir Sessão de Votação	1547956289224	1547956289809	OK	 
USER	Teste Stress Avaliação Sicredi	219	END	1547956282439	1547956289828
USER	Teste Stress Avaliação Sicredi	289	END	1547956282734	1547956289829
USER	Teste Stress Avaliação Sicredi	260	END	1547956282660	1547956289829
USER	Teste Stress Avaliação Sicredi	257	END	1547956282655	1547956289830
USER	Teste Stress Avaliação Sicredi	307	END	1547956282827	1547956289832
USER	Teste Stress Avaliação Sicredi	284	END	1547956282718	1547956289833
USER	Teste Stress Avaliação Sicredi	282	END	1547956282713	1547956289837
USER	Teste Stress Avaliação Sicredi	27	END	1547956281678	1547956289839
REQUEST	171		Abrir Sessão de Votação	1547956289243	1547956289843	OK	 
REQUEST	463		Abrir Sessão de Votação	1547956289368	1547956289848	OK	 
USER	Teste Stress Avaliação Sicredi	9	END	1547956281546	1547956289852
REQUEST	471		Abrir Sessão de Votação	1547956289373	1547956289853	OK	 
USER	Teste Stress Avaliação Sicredi	276	END	1547956282686	1547956289857
USER	Teste Stress Avaliação Sicredi	262	END	1547956282663	1547956289857
USER	Teste Stress Avaliação Sicredi	265	END	1547956282667	1547956289858
REQUEST	180		Abrir Sessão de Votação	1547956289259	1547956289860	OK	 
REQUEST	179		Abrir Sessão de Votação	1547956289229	1547956289862	OK	 
REQUEST	178		Abrir Sessão de Votação	1547956289228	1547956289862	OK	 
REQUEST	192		Abrir Sessão de Votação	1547956289261	1547956289866	OK	 
REQUEST	496		Abrir Sessão de Votação	1547956289389	1547956289867	OK	 
USER	Teste Stress Avaliação Sicredi	293	END	1547956282780	1547956289875
REQUEST	412		Abrir Sessão de Votação	1547956289261	1547956289877	OK	 
REQUEST	488		Abrir Sessão de Votação	1547956289389	1547956289884	OK	 
REQUEST	472		Abrir Sessão de Votação	1547956289389	1547956289887	OK	 
USER	Teste Stress Avaliação Sicredi	283	END	1547956282714	1547956289892
USER	Teste Stress Avaliação Sicredi	42	END	1547956281708	1547956289893
USER	Teste Stress Avaliação Sicredi	300	END	1547956282820	1547956289893
REQUEST	184		Abrir Sessão de Votação	1547956289243	1547956289895	OK	 
REQUEST	200		Abrir Sessão de Votação	1547956289248	1547956289899	OK	 
REQUEST	204		Abrir Sessão de Votação	1547956289246	1547956289902	OK	 
REQUEST	193		Abrir Sessão de Votação	1547956289262	1547956289909	OK	 
REQUEST	456		Abrir Sessão de Votação	1547956289375	1547956289913	OK	 
REQUEST	232		Abrir Sessão de Votação	1547956289262	1547956289919	OK	 
USER	Teste Stress Avaliação Sicredi	286	END	1547956282725	1547956289923
USER	Teste Stress Avaliação Sicredi	294	END	1547956282789	1547956289924
USER	Teste Stress Avaliação Sicredi	62	END	1547956281784	1547956289924
USER	Teste Stress Avaliação Sicredi	39	END	1547956281703	1547956289925
USER	Teste Stress Avaliação Sicredi	291	END	1547956282753	1547956289925
USER	Teste Stress Avaliação Sicredi	299	END	1547956282819	1547956289925
USER	Teste Stress Avaliação Sicredi	71	END	1547956281795	1547956289926
USER	Teste Stress Avaliação Sicredi	14	END	1547956281562	1547956289927
USER	Teste Stress Avaliação Sicredi	281	END	1547956282709	1547956289928
REQUEST	87		Abrir Sessão de Votação	1547956289831	1547956289941	OK	 
REQUEST	52		Abrir Sessão de Votação	1547956289840	1547956289953	OK	 
REQUEST	25		Abrir Sessão de Votação	1547956289271	1547956289964	OK	 
REQUEST	203		Abrir Sessão de Votação	1547956289247	1547956289968	OK	 
REQUEST	437		Abrir Sessão de Votação	1547956289272	1547956289971	OK	 
USER	Teste Stress Avaliação Sicredi	285	END	1547956282721	1547956289987
USER	Teste Stress Avaliação Sicredi	316	END	1547956282869	1547956289989
USER	Teste Stress Avaliação Sicredi	331	END	1547956282978	1547956289991
USER	Teste Stress Avaliação Sicredi	315	END	1547956282863	1547956289993
USER	Teste Stress Avaliação Sicredi	107	END	1547956281927	1547956290042
USER	Teste Stress Avaliação Sicredi	301	END	1547956282822	1547956290043
USER	Teste Stress Avaliação Sicredi	78	END	1547956281807	1547956290044
USER	Teste Stress Avaliação Sicredi	125	END	1547956282005	1547956290045
USER	Teste Stress Avaliação Sicredi	308	END	1547956282828	1547956290047
USER	Teste Stress Avaliação Sicredi	140	END	1547956282211	1547956290048
USER	Teste Stress Avaliação Sicredi	58	END	1547956281776	1547956290049
USER	Teste Stress Avaliação Sicredi	302	END	1547956282823	1547956290051
USER	Teste Stress Avaliação Sicredi	120	END	1547956281994	1547956290052
USER	Teste Stress Avaliação Sicredi	65	END	1547956281788	1547956290055
USER	Teste Stress Avaliação Sicredi	89	END	1547956281869	1547956290057
USER	Teste Stress Avaliação Sicredi	274	END	1547956282682	1547956290058
USER	Teste Stress Avaliação Sicredi	309	END	1547956282849	1547956290060
USER	Teste Stress Avaliação Sicredi	314	END	1547956282862	1547956290061
USER	Teste Stress Avaliação Sicredi	91	END	1547956281880	1547956290064
USER	Teste Stress Avaliação Sicredi	45	END	1547956281710	1547956290067
USER	Teste Stress Avaliação Sicredi	115	END	1547956281975	1547956290068
USER	Teste Stress Avaliação Sicredi	109	END	1547956281954	1547956290070
USER	Teste Stress Avaliação Sicredi	320	END	1547956282893	1547956290072
USER	Teste Stress Avaliação Sicredi	329	END	1547956282929	1547956290073
USER	Teste Stress Avaliação Sicredi	323	END	1547956282897	1547956290074
USER	Teste Stress Avaliação Sicredi	355	END	1547956283061	1547956290075
